"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","COMUNIDADES","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"15075","6.13361381","4.579E-5","0.16303602","0.0","136","6","22","false","C00670","7.0","6","0","0","0.83957457","false","0","C00670","404786","0.33333333"
"15077","6.13361381","4.579E-5","0.16303602","0.0","136","6","22","false","C01233","7.0","6","0","0","0.83957457","false","0","C01233","404786","0.33333333"
"15079","6.20165385","1.83E-6","0.16124731","0.0","136","4","22","false","C05973","8.25","4","0","0","0.83744832","false","0","C05973","134226","0.51785714"
"15081","6.20165385","1.83E-6","0.16124731","0.0","136","4","22","false","C04233","8.25","4","0","0","0.83744832","false","0","C04233","134226","0.51785714"
"15411","7.01929494","2.9015E-4","0.14246445","0.0","208","2","23","false","PGS1","3.0","2","0","0","0.81189703","false","0","PGS1","1741350","0.5"
"15413","6.83867692","6.97E-6","0.14622712","0.0","70","3","23","false","CRLS1","7.66666667","3","0","0","0.81754135","false","0","CRLS1","75414","0.55555556"
"15419","5.80516466","3.0769E-4","0.1722604","0.0","136","4","22","false","TMEM86B","10.25","4","0","0","0.8498386","false","0","TMEM86B","16865232","0.2983871"
"15432","6.56608153","0.0","0.15229783","0.0","256","1","22","false","C04308","4.0","1","0","0","0.82605995","false","0","C04308","0","0.0"
"15434","6.56608153","0.0","0.15229783","0.0","256","1","22","false","C01241","4.0","1","0","0","0.82605995","false","0","C01241","0","0.0"
"15436","8.01914986","0.0","0.1247015","0.0","208","1","24","false","C03892","2.0","1","0","0","0.78065157","false","0","C03892","0","0.0"
"15440","9.37327724","0.0","0.10668627","0.0","248","1","26","false","C03715","2.0","1","0","0","0.73833509","false","0","C03715","0","0.0"
"15442","5.79196286","3.54E-6","0.17265304","0.0","24","2","22","false","PAFAH1B1","19.0","2","0","0","0.85025116","false","0","PAFAH1B1","2066770","0.62068966"
"15444","5.79196286","3.54E-6","0.17265304","0.0","24","2","22","false","PAFAH1B2","19.0","2","0","0","0.85025116","false","0","PAFAH1B2","2066770","0.62068966"
"15446","5.79196286","3.54E-6","0.17265304","0.0","24","2","22","false","PAFAH1B3","19.0","2","0","0","0.85025116","false","0","PAFAH1B3","2066770","0.62068966"
"15448","5.79196286","3.54E-6","0.17265304","0.0","24","2","22","false","PAFAH2","19.0","2","0","0","0.85025116","false","0","PAFAH2","2066770","0.62068966"
"15450","5.79196286","3.54E-6","0.17265304","0.0","24","2","22","false","PLA2G7","19.0","2","0","0","0.85025116","false","0","PLA2G7","2066770","0.62068966"
"15457","5.0900914","0.00176092","0.19646013","0.0","150","4","21","false","UGT8","19.75","4","0","0","0.87218464","false","0","UGT8","30164744","0.26785714"
"15459","5.82678079","9.669E-5","0.17162135","0.0","24","2","22","false","GDPD1","15.5","2","0","0","0.8491631","false","0","GDPD1","17256332","0.53703704"
"15461","5.82678079","9.669E-5","0.17162135","0.0","24","2","22","false","ENPP2","15.5","2","0","0","0.8491631","false","0","ENPP2","17256332","0.53703704"
"15463","5.82678079","9.669E-5","0.17162135","0.0","24","2","22","false","GDPD3","15.5","2","0","0","0.8491631","false","0","GDPD3","17256332","0.53703704"
"15466","5.82678079","2.9015E-4","0.17162135","0.0","291","2","22","false","ENPP6","14.5","2","0","0","0.8491631","false","0","ENPP6","17256340","0.5"
"15468","6.82605542","6.0E-8","0.14649749","0.0","24","3","23","false","C15646","2.0","3","0","0","0.81793577","false","0","C15646","6","1.0"
"15472","6.80501959","0.0","0.14695035","0.0","136","1","23","false","C04517","4.0","1","0","0","0.81859314","false","0","C04517","0","0.0"
"15474","6.82663572","0.0","0.14648504","0.0","291","1","23","false","C15645","2.0","1","0","0","0.81791763","false","0","C15645","0","0.0"
"15476","6.08849558","2.4571E-4","0.16424419","0.0","150","2","22","false","C20859","5.0","2","0","0","0.84098451","false","0","C20859","4526410","0.57142857"
"15480","6.79297838","7.7458E-4","0.14721083","0.0","150","6","21","false","GAL3ST1","2.83333333","6","0","0","0.81896943","false","0","GAL3ST1","12578704","0.22916667"
"15482","7.79283331","0.0","0.12832303","0.0","150","1","22","false","C20825","6.0","1","0","0","0.78772396","false","0","C20825","0","0.0"
"15485","7.79283331","0.0","0.12832303","0.0","150","1","22","false","C06127","6.0","1","0","0","0.78772396","false","0","C06127","0","0.0"
"15488","7.79254316","9.0E-8","0.12832781","0.0","150","2","22","false","C06125","4.0","2","0","0","0.78773303","false","0","C06125","10","0.6"
"15490","5.40301755","7.35E-6","0.18508176","0.0","71","3","22","false","CYP2U1","21.0","3","0","0","0.8624057","false","0","CYP2U1","294520","0.40816327"
"15495","5.00014507","5.1672E-4","0.1999942","0.0","71","10","21","false","C14768","14.0","10","0","0","0.87499547","false","0","C14768","51912302","0.28888889"
"15496","5.86522559","0.00116055","0.17049643","0.0","71","8","22","false","EPHX2","5.5","8","0","0","0.8479617","false","0","EPHX2","93458376","0.40909091"
"15499","5.36790947","6.2557E-4","0.18629226","0.0","34","14","22","false","CYP2J2","11.71428571","14","0","0","0.86350283","false","0","CYP2J2","52093122","0.17281106"
"15501","4.22283476","4.4613E-4","0.23680775","0.25274725","71","14","20","false","KCNMB2","186.42857143","14","0","0","0.89928641","false","0","KCNMB2","38126234","0.22887015"
"15503","4.22283476","4.4613E-4","0.23680775","0.25274725","71","14","20","false","KCNU1","186.42857143","14","0","0","0.89928641","false","0","KCNU1","38126234","0.22887015"
"15505","4.22283476","4.4613E-4","0.23680775","0.25274725","71","14","20","false","KCNMB3","186.42857143","14","0","0","0.89928641","false","0","KCNMB3","38126234","0.22887015"
"15507","4.22283476","4.4613E-4","0.23680775","0.25274725","71","14","20","false","KCNMB4","186.42857143","14","0","0","0.89928641","false","0","KCNMB4","38126234","0.22887015"
"15510","4.22283476","4.4613E-4","0.23680775","0.25274725","71","14","20","false","KCNMB1","186.42857143","14","0","0","0.89928641","false","0","KCNMB1","38126234","0.22887015"
"15512","4.23444074","5.3207E-4","0.2361587","0.28571429","71","7","20","false","TRPV4","342.0","7","0","0","0.89892373","false","0","TRPV4","15762194","0.42696429"
"15514","6.86508052","0.0","0.14566472","0.0","71","1","23","false","C14772","8.0","1","0","0","0.81671623","false","0","C14772","0","0.0"
"15516","5.00014507","5.1672E-4","0.1999942","0.0","71","10","21","false","C14769","14.0","10","0","0","0.87499547","false","0","C14769","51912302","0.28888889"
"15518","6.86508052","0.0","0.14566472","0.0","71","1","23","false","C14773","8.0","1","0","0","0.81671623","false","0","C14773","0","0.0"
"15521","6.86508052","0.0","0.14566472","0.0","71","1","23","false","C14774","8.0","1","0","0","0.81671623","false","0","C14774","0","0.0"
"15523","5.02930509","4.3117E-4","0.19883463","0.0","71","9","21","false","C14771","14.77777778","9","0","0","0.87408422","false","0","C14771","46705954","0.32041344"
"15525","6.86508052","0.0","0.14566472","0.0","71","1","23","false","C14775","8.0","1","0","0","0.81671623","false","0","C14775","0","0.0"
"15554","5.40084143","3.3275E-4","0.18515633","0.0","94","3","22","false","ALOX15B","19.33333333","3","0","0","0.86247371","false","0","ALOX15B","7769250","0.3525641"
"15556","5.40969099","2.9015E-4","0.18485344","0.0","292","2","22","false","ALOX12B","22.5","2","0","0","0.86219716","false","0","ALOX12B","4074394","0.5"
"15558","5.27390106","1.6002E-4","0.18961296","0.0","189","4","22","false","CYP4F3","15.25","4","0","0","0.86644059","false","0","CYP4F3","5055384","0.27941176"
"15560","5.27390106","1.6002E-4","0.18961296","0.0","189","4","22","false","CYP4F2","15.25","4","0","0","0.86644059","false","0","CYP4F2","5055384","0.27941176"
"15562","5.38560859","1.903E-5","0.18568004","0.0","277","2","22","false","ALOX12","23.0","2","0","0","0.86294973","false","0","ALOX12","39334","0.5"
"15568","5.40214711","5.6239E-4","0.18511158","0.0","189","3","22","false","ALOX5","18.33333333","3","0","0","0.8624329","false","0","ALOX5","11060976","0.33333333"
"15571","5.40969099","4.19E-6","0.18485344","0.0","71","2","22","false","CYP4F8","26.0","2","0","0","0.86219716","false","0","CYP4F8","220652","0.58139535"
"15573","4.16204845","0.0013702","0.2402663","0.04545455","24","12","20","false","TRPM8","216.58333333","12","0","0","0.90118599","false","0","TRPM8","14922088","0.25817384"
"15575","5.9615552","3.12E-6","0.16774146","0.0","34","4","23","false","C14781","17.75","4","0","0","0.8449514","false","0","C14781","53422","0.41875"
"15577","6.07326273","2.6E-7","0.16465614","0.0","34","2","23","false","C14782","19.5","2","0","0","0.84146054","false","0","C14782","4738","0.68518519"
"15579","5.9615552","3.12E-6","0.16774146","0.0","34","4","23","false","C14813","17.75","4","0","0","0.8449514","false","0","C14813","53422","0.41875"
"15581","6.07326273","2.6E-7","0.16465614","0.0","34","2","23","false","C14814","19.5","2","0","0","0.84146054","false","0","C14814","4738","0.68518519"
"15589","6.04642391","2.82E-6","0.16538701","0.0","34","2","23","false","C19561","15.0","2","0","0","0.84229925","false","0","C19561","2520","0.5"
"15607","5.53735674","1.7911E-4","0.18059158","0.0","34","8","22","false","CYP2C8","9.125","8","0","0","0.8582076","false","0","CYP2C8","11315026","0.19817073"
"15640","6.40069636","0.0","0.156233","0.0","94","1","23","false","C14823","3.0","1","0","0","0.83122824","false","0","C14823","0","0.0"
"15642","6.40954592","0.0","0.15601729","0.0","292","1","23","false","C14812","2.0","1","0","0","0.83095169","false","0","C14812","0","0.0"
"15654","4.80066734","5.1681E-4","0.20830437","0.0","189","4","21","false","C02165","21.5","4","0","0","0.88122915","false","0","C02165","2311414","0.25949367"
"15656","6.27346583","1.0E-8","0.15940152","0.0","189","2","23","false","C04853","4.0","2","0","0","0.83520419","false","0","C04853","2","1.0"
"15661","4.96358625","2.361E-5","0.20146724","0.0","277","2","21","false","C05965","13.5","2","0","0","0.87613793","false","0","C05965","301658","0.5"
"15665","6.2025243","0.0","0.16122468","0.0","162","1","23","false","C04717","7.0","1","0","0","0.83742112","false","0","C04717","0","0.0"
"15667","6.16596547","1.7721E-4","0.1621806","0.0","162","2","23","false","C02477","7.0","2","0","0","0.83856358","false","0","C02477","1210648","0.5"
"15669","5.11693022","1.79E-6","0.19542967","0.0","170","2","21","false","C05956","14.5","2","0","0","0.87134593","false","0","C05956","8218","0.5625"
"15679","3.95807341","0.0017052","0.25264817","0.10952381","29","21","20","false","MAPK7","112.23809524","21","0","0","0.90756021","false","0","MAPK7","27335738","0.10197254"
"15681","3.78528942","0.00391767","0.26418059","0.13402444","53","74","20","false","NFATC1","85.95945946","74","0","0","0.91295971","false","0","NFATC1","38498772","0.05674602"
"15683","4.12548963","7.4706E-4","0.24239547","0.08446456","53","52","20","false","NFATC3","54.90384615","52","0","0","0.90232845","false","0","NFATC3","10749822","0.09663121"
"15688","4.15131293","5.9396E-4","0.24088765","0.08248299","53","49","20","false","NFATC2","48.73469388","49","0","0","0.90152147","false","0","NFATC2","8680158","0.09325506"
"15690","4.54606122","1.4292E-4","0.21997064","0.00333333","53","25","21","false","NFATC4","23.88","25","0","0","0.88918559","false","0","NFATC4","1944836","0.09854077"
"15692","4.33816916","4.228E-4","0.23051199","0.06153846","48","26","20","false","FCGR1A","46.23076923","26","0","0","0.89568221","false","0","FCGR1A","9460262","0.11906182"
"15694","4.30509212","4.4916E-4","0.23228307","0.06461538","48","26","20","false","FCGR2A","49.88461538","26","0","0","0.89671587","false","0","FCGR2A","9989056","0.12198341"
"15696","4.33758886","4.4091E-4","0.23054283","0.06552707","48","27","20","false","FCGR3A","45.51851852","27","0","0","0.89570035","false","0","FCGR3A","10323666","0.11495546"
"15698","4.33758886","4.4091E-4","0.23054283","0.06552707","48","27","20","false","FCGR3B","45.51851852","27","0","0","0.89570035","false","0","FCGR3B","10323666","0.11495546"
"15700","4.37472798","3.5939E-4","0.22858564","0.08095238","48","21","20","false","FCGR2C","45.61904762","21","0","0","0.89453975","false","0","FCGR2C","8562594","0.14780458"
"15702","5.10822574","8.009E-5","0.19576269","0.0","81","2","21","false","CR1","19.5","2","0","0","0.87161795","false","0","CR1","407632","0.52857143"
"15704","4.84897722","1.08E-6","0.20622906","0.0","48","2","20","false","MIR199A1","41.0","2","0","0","0.87971946","false","0","MIR199A1","5312","0.52631579"
"15706","4.84897722","1.08E-6","0.20622906","0.0","48","2","20","false","MIR199A2","41.0","2","0","0","0.87971946","false","0","MIR199A2","5312","0.52631579"
"15708","5.81880168","9.01E-6","0.17185669","0.0","170","2","22","false","PTGIS","14.0","2","0","0","0.84941245","false","0","PTGIS","111470","0.5"
"15710","5.57812273","1.322E-5","0.17927178","0.0","170","2","22","false","PTGES3","29.5","2","0","0","0.85693366","false","0","PTGES3","395824","0.52777778"
"15712","5.57812273","1.322E-5","0.17927178","0.0","170","2","22","false","PTGES2","29.5","2","0","0","0.85693366","false","0","PTGES2","395824","0.52777778"
"15714","5.57812273","1.322E-5","0.17927178","0.0","170","2","22","false","PTGES","29.5","2","0","0","0.85693366","false","0","PTGES","395824","0.52777778"
"15716","5.92963876","1.014E-5","0.16864434","0.0","170","2","22","false","TBXAS1","6.0","2","0","0","0.84594879","false","0","TBXAS1","13122","0.5"
"15718","5.76439867","1.96E-6","0.17347863","0.0","170","2","22","false","PTGDS","6.5","2","0","0","0.85111254","false","0","PTGDS","1520","0.55"
"15720","5.59799797","1.647E-5","0.17863529","0.0","170","2","22","false","PRXL2B","17.5","2","0","0","0.85631256","false","0","PRXL2B","118924","0.5"
"15724","6.2547512","1.1477E-4","0.15987846","0.0","189","3","23","false","C00909","2.33333333","3","0","0","0.83578903","false","0","C00909","1870186","0.33333333"
"15726","5.79254316","8.307E-5","0.17263574","0.0","189","2","22","false","LTA4H","3.5","2","0","0","0.85023303","false","0","LTA4H","284044","0.5"
"15728","6.96793849","8.24E-6","0.14351447","0.0","189","2","24","false","LTC4S","3.0","2","0","0","0.81350192","false","0","LTC4S","21606","0.5"
"15749","5.11460902","1.89E-6","0.19551837","0.0","12","2","22","false","PTGIR","73.5","2","0","0","0.87141847","false","0","PTGIR","100912","0.5620155"
"15762","4.79486436","9.19E-6","0.20855647","0.04761905","4","7","21","false","PTGER1","131.0","7","0","0","0.88141049","false","0","PTGER1","449548","0.21606254"
"15798","5.06006093","8.839E-5","0.19762608","0.0","12","3","22","false","PTGER4","60.0","3","0","0","0.8731231","false","0","PTGER4","2179042","0.38562092"
"15800","5.74017119","4.806E-5","0.17421083","0.0","170","2","22","false","C02198","5.0","2","0","0","0.85186965","false","0","C02198","293498","0.5"
"15802","4.77382852","3.2979E-4","0.20947548","0.03571429","4","8","21","false","TBXA2R","115.875","8","0","0","0.88206786","false","0","TBXA2R","8160402","0.19446791"
"15805","4.79471928","0.00144621","0.20856278","0.0","4","25","21","false","C00639","36.04","25","0","0","0.88141502","false","0","C00639","68802768","0.20254335"
"15809","6.07297258","8.81E-6","0.16466401","0.0","99","2","22","false","C00835","16.5","2","0","0","0.84146961","false","0","C00835","71222","0.55357143"
"15811","6.02263166","3.4992E-4","0.16604037","0.0","57","4","22","false","C02953","10.75","4","0","0","0.84304276","false","0","C02953","3047256","0.31451613"
"15854","5.60742783","0.0","0.17833489","0.0","54","1","22","false","C16300","28.0","1","0","0","0.85601788","false","0","C16300","0","0.0"
"15864","5.60742783","0.0","0.17833489","0.0","54","1","22","false","C16163","28.0","1","0","0","0.85601788","false","0","C16163","0","0.0"
"15866","5.60742783","0.0","0.17833489","0.0","54","1","22","false","C16167","28.0","1","0","0","0.85601788","false","0","C16167","0","0.0"
"15869","5.60742783","0.0","0.17833489","0.0","54","1","22","false","C16171","28.0","1","0","0","0.85601788","false","0","C16171","0","0.0"
"15872","5.60626723","9.936E-5","0.1783718","0.0","54","2","22","false","C16164","17.0","2","0","0","0.85605415","false","0","C16164","2457656","0.53333333"
"15874","5.60742783","0.0","0.17833489","0.0","54","1","22","false","C21943","28.0","1","0","0","0.85601788","false","0","C21943","0","0.0"
