"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"178670","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL4A1","76.88","25","0","0","0.80630332","false","0","COL4A1","473614","0.33982301"
"178668","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL2A1","76.88","25","0","0","0.80630332","false","0","COL2A1","473614","0.33982301"
"178674","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL4A3","76.88","25","0","0","0.80630332","false","0","COL4A3","473614","0.33982301"
"178672","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL4A2","76.88","25","0","0","0.80630332","false","0","COL4A2","473614","0.33982301"
"170486","3.67302972","1.3506E-4","0.27225481","0.0","6","10","false","MIR103B2","78.16666667","6","0","0","0.80906931","false","0","MIR103B2","823744","0.27559524"
"178678","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL4A5","76.88","25","0","0","0.80630332","false","0","COL4A5","473614","0.33982301"
"170484","3.67302972","1.3506E-4","0.27225481","0.0","6","10","false","MIR103B1","78.16666667","6","0","0","0.80906931","false","0","MIR103B1","823744","0.27559524"
"178676","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL4A4","76.88","25","0","0","0.80630332","false","0","COL4A4","473614","0.33982301"
"170490","3.67302972","1.3506E-4","0.27225481","0.0","6","10","false","MIR103A2","78.16666667","6","0","0","0.80906931","false","0","MIR103A2","823744","0.27559524"
"178682","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL6A1","76.88","25","0","0","0.80630332","false","0","COL6A1","473614","0.33982301"
"178680","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL4A6","76.88","25","0","0","0.80630332","false","0","COL4A6","473614","0.33982301"
"170488","3.67302972","1.3506E-4","0.27225481","0.0","6","10","false","MIR103A1","78.16666667","6","0","0","0.80906931","false","0","MIR103A1","823744","0.27559524"
"170494","4.2192528","0.0","0.23700879","0.0","1","11","false","MIR99A","121.0","1","0","0","0.77005337","false","0","MIR99A","0","0.0"
"178686","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL6A3","76.88","25","0","0","0.80630332","false","0","COL6A3","473614","0.33982301"
"178684","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL6A2","76.88","25","0","0","0.80630332","false","0","COL6A2","473614","0.33982301"
"170492","3.55249523","5.4886E-4","0.28149229","0.0","3","10","false","MIR23A","107.0","3","0","0","0.81767891","false","0","MIR23A","358150","0.34193548"
"170498","3.82901554","2.7263E-4","0.26116373","0.33333333","4","10","false","MIR1011","73.75","4","0","0","0.79792746","false","0","MIR1011","739366","0.3675"
"178690","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL9A2","76.88","25","0","0","0.80630332","false","0","COL9A2","473614","0.33982301"
"178688","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL9A1","76.88","25","0","0","0.80630332","false","0","COL9A1","473614","0.33982301"
"170496","4.2192528","0.0","0.23700879","0.0","1","11","false","MIR100","121.0","1","0","0","0.77005337","false","0","MIR100","0","0.0"
"178694","3.7027543","1.2906E-4","0.27006923","0.38","25","9","false","COMP","74.64","25","0","0","0.80694612","false","0","COMP","1158514","0.35504762"
"170502","3.42759749","1.994E-5","0.29174954","0.32727273","11","10","false","MIR195","86.0","11","0","0","0.82660018","false","0","MIR195","53060","0.18220339"
"178692","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL9A3","76.88","25","0","0","0.80630332","false","0","COL9A3","473614","0.33982301"
"170500","3.82901554","2.7263E-4","0.26116373","0.33333333","4","10","false","MIR1012","73.75","4","0","0","0.79792746","false","0","MIR1012","739366","0.3675"
"178698","3.75756749","2.3419E-4","0.26612962","0.34153846","26","10","false","LAMB4","71.42307692","26","0","0","0.80303089","false","0","LAMB4","3967476","0.34081708"
"178696","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL6A6","76.88","25","0","0","0.80630332","false","0","COL6A6","473614","0.33982301"
"178702","3.71175348","5.319E-5","0.26941444","0.38","25","10","false","COL6A5","76.88","25","0","0","0.80630332","false","0","COL6A5","473614","0.33982301"
"178700","3.69893646","2.4891E-4","0.27034798","0.26451613","31","10","false","FN1","65.29032258","31","0","0","0.80721882","false","0","FN1","1324324","0.27521437"
"178706","3.73166076","2.7713E-4","0.2679772","0.41304348","24","10","false","TNC","77.25","24","0","0","0.80488137","false","0","TNC","2250652","0.37847222"
"178704","3.75756749","2.3419E-4","0.26612962","0.34153846","26","10","false","LAMA1","71.42307692","26","0","0","0.80303089","false","0","LAMA1","3967476","0.34081708"
"178710","3.75756749","2.3419E-4","0.26612962","0.34153846","26","10","false","LAMA2","71.42307692","26","0","0","0.80303089","false","0","LAMA2","3967476","0.34081708"
"178708","3.77556586","2.3E-7","0.26486096","0.52857143","21","10","false","IBSP","83.52380952","21","0","0","0.8017453","false","0","IBSP","234","0.44905274"
"178714","3.75756749","2.3419E-4","0.26612962","0.34153846","26","10","false","LAMA4","71.42307692","26","0","0","0.80303089","false","0","LAMA4","3967476","0.34081708"
"178712","3.75756749","2.3419E-4","0.26612962","0.34153846","26","10","false","LAMA3","71.42307692","26","0","0","0.80303089","false","0","LAMA3","3967476","0.34081708"
"178718","3.75756749","2.3419E-4","0.26612962","0.34153846","26","10","false","LAMB1","71.42307692","26","0","0","0.80303089","false","0","LAMB1","3967476","0.34081708"
"178716","3.75756749","2.3419E-4","0.26612962","0.34153846","26","10","false","LAMA5","71.42307692","26","0","0","0.80303089","false","0","LAMA5","3967476","0.34081708"
"178722","3.75756749","2.3419E-4","0.26612962","0.34153846","26","10","false","LAMB3","71.42307692","26","0","0","0.80303089","false","0","LAMB3","3967476","0.34081708"
"178720","3.75756749","2.3419E-4","0.26612962","0.34153846","26","10","false","LAMB2","71.42307692","26","0","0","0.80303089","false","0","LAMB2","3967476","0.34081708"
"178726","3.75756749","2.3419E-4","0.26612962","0.34153846","26","10","false","LAMC2","71.42307692","26","0","0","0.80303089","false","0","LAMC2","3967476","0.34081708"
"178724","3.71557131","6.5319E-4","0.26913761","0.31623932","27","10","false","LAMC1","69.18518519","27","0","0","0.80603062","false","0","LAMC1","4251168","0.31489937"
"178730","3.73166076","2.7713E-4","0.2679772","0.41304348","24","10","false","TNN","77.25","24","0","0","0.80488137","false","0","TNN","2250652","0.37847222"
"178728","3.77556586","2.3E-7","0.26486096","0.52857143","21","10","false","RELN","83.52380952","21","0","0","0.8017453","false","0","RELN","234","0.44905274"
"178734","3.7027543","1.2906E-4","0.27006923","0.38","25","9","false","THBS2","74.64","25","0","0","0.80694612","false","0","THBS2","1158514","0.35504762"
"178732","3.72184347","8.03E-5","0.26868406","0.48051948","22","10","false","SPP1","81.0","22","0","0","0.80558261","false","0","SPP1","99144","0.38006829"
"178738","3.7027543","1.2906E-4","0.27006923","0.38","25","9","false","THBS4","74.64","25","0","0","0.80694612","false","0","THBS4","1158514","0.35504762"
"178736","3.7027543","1.2906E-4","0.27006923","0.38","25","9","false","THBS3","74.64","25","0","0","0.80694612","false","0","THBS3","1158514","0.35504762"
"178742","3.73166076","2.7713E-4","0.2679772","0.41304348","24","10","false","TNXB","77.25","24","0","0","0.80488137","false","0","TNXB","2250652","0.37847222"
"178740","3.73166076","2.7713E-4","0.2679772","0.41304348","24","10","false","TNR","77.25","24","0","0","0.80488137","false","0","TNR","2250652","0.37847222"
"186937","4.2083447","9.0E-6","0.23762312","0.0","3","10","false","CD55","21.33333333","3","0","0","0.77083252","false","0","CD55","7210","0.39869281"
"203321","4.37687483","1.413E-5","0.22847352","0.33333333","4","10","false","SUGT1","21.5","4","0","0","0.75879466","false","0","SUGT1","2720","0.45212766"
"178746","3.75947641","0.00300537","0.26599449","0.33333333","27","10","false","VWF","66.85185185","27","0","0","0.80289454","false","0","VWF","6776738","0.34245014"
"178744","3.77556586","2.3E-7","0.26486096","0.52857143","21","10","false","VTN","83.52380952","21","0","0","0.8017453","false","0","VTN","234","0.44905274"
"178748","3.69293701","2.7593E-4","0.27078718","0.2","10","10","false","DOCK1","59.9","10","0","0","0.80764736","false","0","DOCK1","357116","0.24669421"
"178754","3.75947641","0.00126624","0.26599449","0.43157895","20","10","false","ARHGEF2","28.8","20","0","0","0.80289454","false","0","ARHGEF2","3451176","0.13779904"
"178757","3.93127897","0.00200439","0.25437014","0.03386809","34","10","false","NOTCH1","10.82352941","34","0","0","0.79062293","false","0","NOTCH1","12234648","0.10910816"
"178756","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","JAG1","33.0","4","0","0","0.74046515","false","0","JAG1","3592","0.91428571"
"178761","3.65312244","0.00667284","0.27373843","0.03361345","35","10","false","NOTCH3","16.08571429","35","0","0","0.81049125","false","0","NOTCH3","21411272","0.08539858"
"178759","3.99618217","0.00149194","0.25023884","0.03598485","33","10","false","NOTCH2","10.81818182","33","0","0","0.78598699","false","0","NOTCH2","11686514","0.12230741"
"178765","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","JAG2","33.0","4","0","0","0.74046515","false","0","JAG2","3592","0.91428571"
"178763","3.99700027","0.00138758","0.25018762","0.02988506","30","10","false","NOTCH4","11.0","30","0","0","0.78592855","false","0","NOTCH4","11401976","0.12592593"
"178769","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","DLL1","33.0","4","0","0","0.74046515","false","0","DLL1","3592","0.91428571"
"178767","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","DLL3","33.0","4","0","0","0.74046515","false","0","DLL3","3592","0.91428571"
"203350","4.63076084","5.5428E-4","0.21594724","0.0","15","11","false","DAG1","21.4","15","0","0","0.74065994","false","0","DAG1","8136700","0.70344828"
"178771","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","DLL4","33.0","4","0","0","0.74046515","false","0","DLL4","3592","0.91428571"
"178777","4.20561767","7.64E-6","0.2377772","0.77777778","9","10","false","NCSTN","20.11111111","9","0","0","0.77102731","false","0","NCSTN","36214","0.44691358"
"203353","4.70929915","9.9E-7","0.21234582","0.0","12","11","false","SV2C","26.08333333","12","0","0","0.73505006","false","0","SV2C","484","0.96474359"
"178781","4.20589037","7.62E-6","0.23776178","0.75","8","10","false","APH1A","21.75","8","0","0","0.77100783","false","0","APH1A","36212","0.48333333"
"203357","4.70929915","9.9E-7","0.21234582","0.0","12","11","false","SV2A","26.08333333","12","0","0","0.73505006","false","0","SV2A","484","0.96474359"
"178779","4.20561767","7.64E-6","0.2377772","0.77777778","9","10","false","PSENEN","20.11111111","9","0","0","0.77102731","false","0","PSENEN","36214","0.44691358"
"203355","4.70929915","9.9E-7","0.21234582","0.0","12","11","false","SV2B","26.08333333","12","0","0","0.73505006","false","0","SV2B","484","0.96474359"
"178785","4.32533406","1.2324E-4","0.23119602","0.46666667","10","11","false","PSEN2","18.7","10","0","0","0.76247614","false","0","PSEN2","73642","0.33035714"
"178783","4.20589037","7.62E-6","0.23776178","0.75","8","10","false","APH1B","21.75","8","0","0","0.77100783","false","0","APH1B","36212","0.48333333"
"178789","4.00381783","8.285E-5","0.24976161","0.5","9","10","false","MAML2","30.66666667","9","0","0","0.78544158","false","0","MAML2","167970","0.31292517"
"170597","3.6045814","5.5643E-4","0.27742472","0.21818182","11","10","false","AXL","67.54545455","11","0","0","0.81395847","false","0","AXL","763328","0.21060131"
"178787","4.00381783","8.285E-5","0.24976161","0.5","9","10","false","MAML3","30.66666667","9","0","0","0.78544158","false","0","MAML3","167970","0.31292517"
"170596","4.6043087","0.0","0.21718787","0.0","1","11","false","GAS6","11.0","1","0","0","0.74254938","false","0","GAS6","0","0.0"
"178793","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","DTX2","33.0","4","0","0","0.74046515","false","0","DTX2","3592","0.91428571"
"178791","4.00381783","8.285E-5","0.24976161","0.5","9","10","false","MAML1","30.66666667","9","0","0","0.78544158","false","0","MAML1","167970","0.31292517"
"178797","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","DTX1","33.0","4","0","0","0.74046515","false","0","DTX1","3592","0.91428571"
"178795","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","DTX3L","33.0","4","0","0","0.74046515","false","0","DTX3L","3592","0.91428571"
"178801","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","DTX4","33.0","4","0","0","0.74046515","false","0","DTX4","3592","0.91428571"
"178799","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","DTX3","33.0","4","0","0","0.74046515","false","0","DTX3","3592","0.91428571"
"178806","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","MFNG","33.0","4","0","0","0.74046515","false","0","MFNG","3592","0.91428571"
"170614","3.22716117","0.00290649","0.30986987","0.16516517","37","9","false","JUN","75.7027027","37","0","0","0.84091706","false","0","JUN","10404062","0.11318075"
"170612","3.3185165","0.00501069","0.30133947","0.18024133","52","8","false","STAT3","48.59615385","52","0","0","0.83439168","false","0","STAT3","18107618","0.087932"
"178804","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","LFNG","33.0","4","0","0","0.74046515","false","0","LFNG","3592","0.91428571"
"170618","2.84810472","0.02395986","0.35111069","0.09128713","101","9","false","RELA","69.35643564","101","0","0","0.86799252","false","0","RELA","68289454","0.04423242"
"178810","3.96045814","0.0013158","0.25249604","0.22631579","20","10","false","RBPJL","23.85","20","0","0","0.7885387","false","0","RBPJL","20620314","0.15833333"
"178808","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","RFNG","33.0","4","0","0","0.74046515","false","0","RFNG","3592","0.91428571"
"170616","2.84701391","0.02571812","0.35124521","0.08571429","105","9","false","NFKB1","66.81904762","105","0","0","0.86807044","false","0","NFKB1","69987088","0.04267762"
"178814","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","NUMB","33.0","4","0","0","0.74046515","false","0","NUMB","3592","0.91428571"
"178812","3.96045814","0.0013158","0.25249604","0.22631579","20","10","false","RBPJ","23.85","20","0","0","0.7885387","false","0","RBPJ","20620314","0.15833333"
"178816","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","NUMBL","33.0","4","0","0","0.74046515","false","0","NUMBL","3592","0.91428571"
"187014","4.18761931","0.0012214","0.23879917","0.07619048","21","10","false","KIR2DL2","18.57142857","21","0","0","0.77231291","false","0","KIR2DL2","43752826","0.20874862"
"178820","4.63348786","1.36E-6","0.21582014","0.0","4","11","false","MIR326","33.0","4","0","0","0.74046515","false","0","MIR326","3592","0.91428571"
"187012","4.18761931","0.0012214","0.23879917","0.07619048","21","10","false","KIR2DL1","18.57142857","21","0","0","0.77231291","false","0","KIR2DL1","43752826","0.20874862"
"187018","4.19934551","7.6961E-4","0.23813235","0.53571429","8","10","false","KIR2DL4","32.0","8","0","0","0.77147532","false","0","KIR2DL4","40890380","0.38719512"
"187016","4.18761931","0.0012214","0.23879917","0.07619048","21","10","false","KIR2DL3","18.57142857","21","0","0","0.77231291","false","0","KIR2DL3","43752826","0.20874862"
"187022","4.18761931","0.0012214","0.23879917","0.07619048","21","10","false","KIR3DL1","18.57142857","21","0","0","0.77231291","false","0","KIR3DL1","43752826","0.20874862"
"187020","4.18761931","0.0012214","0.23879917","0.07619048","21","10","false","KIR2DL5A","18.57142857","21","0","0","0.77231291","false","0","KIR2DL5A","43752826","0.20874862"
"187026","4.1868012","0.0012214","0.23884583","0.16017316","22","10","false","KLRC1","18.86363636","22","0","0","0.77237134","false","0","KLRC1","43752826","0.18863636"
