NODEA	INTERACTION	NODEB	NPATHWAYS	PATHWAY	ALL-PATH-LIST
C00117	interaction	PRPS2	4	NA	hsa00030,hsa00230,hsa01200,hsa01230,
PRPS2	interaction	C00117	2	NA	hsa00030,hsa01200,
PRPS1L1	interaction	C00119	4	NA	hsa00030,hsa00230,hsa01200,hsa01230,
C00119	interaction	PRPS1L1	2	NA	hsa00030,hsa01200,
PRPS2	interaction	C00119	4	NA	hsa00030,hsa00230,hsa01200,hsa01230,
C00119	interaction	PRPS2	2	NA	hsa00030,hsa01200,
C00620	interaction	PGM2	2	NA	hsa00030,hsa00230,
PGM2	interaction	C00620	2	NA	hsa00030,hsa00230,
PGM2	interaction	C00117	2	NA	hsa00030,hsa00230,
C00117	interaction	PGM2	2	NA	hsa00030,hsa00230,
C00121	interaction	RBKS	1	hsa00030	hsa00030
RBKS	interaction	C00121	1	hsa00030	hsa00030
RBKS	interaction	C00117	1	hsa00030	hsa00030
C00117	interaction	RBKS	1	hsa00030	hsa00030
C05382	interaction	TKT	3	NA	hsa00030,hsa01200,hsa01230,
TKT	interaction	C05382	3	NA	hsa00030,hsa01200,hsa01230,
C05382	interaction	TKTL1	3	NA	hsa00030,hsa01200,hsa01230,
TKTL1	interaction	C05382	3	NA	hsa00030,hsa01200,hsa01230,
C05382	interaction	TKTL2	3	NA	hsa00030,hsa01200,hsa01230,
TKTL2	interaction	C05382	3	NA	hsa00030,hsa01200,hsa01230,
C00118	interaction	TKT	2	NA	hsa00030,hsa01200,
TKT	interaction	C00118	2	NA	hsa00030,hsa01200,
C00118	interaction	TKTL1	2	NA	hsa00030,hsa01200,
TKTL1	interaction	C00118	2	NA	hsa00030,hsa01200,
C00118	interaction	TKTL2	2	NA	hsa00030,hsa01200,
TKTL2	interaction	C00118	2	NA	hsa00030,hsa01200,
TKT	interaction	C00117	3	NA	hsa00030,hsa01200,hsa01230,
C00117	interaction	TKT	3	NA	hsa00030,hsa01200,hsa01230,
TKTL1	interaction	C00117	3	NA	hsa00030,hsa01200,hsa01230,
C00117	interaction	TKTL1	3	NA	hsa00030,hsa01200,hsa01230,
TKTL2	interaction	C00117	3	NA	hsa00030,hsa01200,hsa01230,
C00117	interaction	TKTL2	3	NA	hsa00030,hsa01200,hsa01230,
TKT	interaction	C00231	3	NA	hsa00030,hsa01200,hsa01230,
C00231	interaction	TKT	3	NA	hsa00030,hsa01200,hsa01230,
TKTL1	interaction	C00231	3	NA	hsa00030,hsa01200,hsa01230,
C00231	interaction	TKTL1	3	NA	hsa00030,hsa01200,hsa01230,
TKTL2	interaction	C00231	3	NA	hsa00030,hsa01200,hsa01230,
C00231	interaction	TKTL2	3	NA	hsa00030,hsa01200,hsa01230,
C00199	interaction	RPE	4	NA	hsa00030,hsa00040,hsa01200,hsa01230,
RPE	interaction	C00199	4	NA	hsa00030,hsa00040,hsa01200,hsa01230,
C00199	interaction	RPEL1	4	NA	hsa00030,hsa00040,hsa01200,hsa01230,
RPEL1	interaction	C00199	4	NA	hsa00030,hsa00040,hsa01200,hsa01230,
RPE	interaction	C00231	4	NA	hsa00030,hsa00040,hsa01200,hsa01230,
C00231	interaction	RPE	4	NA	hsa00030,hsa00040,hsa01200,hsa01230,
RPEL1	interaction	C00231	4	NA	hsa00030,hsa00040,hsa01200,hsa01230,
C00231	interaction	RPEL1	4	NA	hsa00030,hsa00040,hsa01200,hsa01230,
C05345	interaction	TKT	3	NA	hsa00030,hsa01200,hsa01230,
TKT	interaction	C05345	3	NA	hsa00030,hsa01200,hsa01230,
C05345	interaction	TKTL1	3	NA	hsa00030,hsa01200,hsa01230,
TKTL1	interaction	C05345	3	NA	hsa00030,hsa01200,hsa01230,
C05345	interaction	TKTL2	3	NA	hsa00030,hsa01200,hsa01230,
TKTL2	interaction	C05345	3	NA	hsa00030,hsa01200,hsa01230,
TKT	interaction	C00279	3	NA	hsa00030,hsa01200,hsa01230,
C00279	interaction	TKT	3	NA	hsa00030,hsa01200,hsa01230,
TKTL1	interaction	C00279	3	NA	hsa00030,hsa01200,hsa01230,
C00279	interaction	TKTL1	3	NA	hsa00030,hsa01200,hsa01230,
TKTL2	interaction	C00279	3	NA	hsa00030,hsa01200,hsa01230,
C00279	interaction	TKTL2	3	NA	hsa00030,hsa01200,hsa01230,
C00345	interaction	PGD	2	NA	hsa00030,hsa01200,
PGD	interaction	C00199	2	NA	hsa00030,hsa01200,
C01236	interaction	PGLS	2	NA	hsa00030,hsa01200,
PGLS	interaction	C00345	2	NA	hsa00030,hsa01200,
C01172	interaction	G6PD	2	NA	hsa00030,hsa01200,
G6PD	interaction	C01236	2	NA	hsa00030,hsa01200,
C00257	interaction	IDNK	2	NA	hsa00030,hsa01200,
IDNK	interaction	C00345	2	NA	hsa00030,hsa01200,
C00198	interaction	RGN	2	NA	hsa00030,hsa01200,
RGN	interaction	C00257	2	NA	hsa00030,hsa01200,
C05382	interaction	TALDO1	3	NA	hsa00030,hsa01200,hsa01230,
TALDO1	interaction	C05382	3	NA	hsa00030,hsa01200,hsa01230,
C00118	interaction	TALDO1	2	NA	hsa00030,hsa01200,
TALDO1	interaction	C00118	2	NA	hsa00030,hsa01200,
TALDO1	interaction	C00279	3	NA	hsa00030,hsa01200,hsa01230,
C00279	interaction	TALDO1	3	NA	hsa00030,hsa01200,hsa01230,
TALDO1	interaction	C05345	2	NA	hsa00030,hsa01200,
C05345	interaction	TALDO1	2	NA	hsa00030,hsa01200,
C00620	interaction	PGM1	2	NA	hsa00030,hsa00230,
PGM1	interaction	C00620	2	NA	hsa00030,hsa00230,
PGM1	interaction	C00117	2	NA	hsa00030,hsa00230,
C00117	interaction	PGM1	2	NA	hsa00030,hsa00230,
C00258	interaction	GLYCTK	5	NA	hsa00030,hsa00260,hsa00561,hsa00630,hsa01200,
GLYCTK	interaction	C00631	5	NA	hsa00030,hsa00260,hsa00561,hsa00630,hsa01200,
C03033	interaction	GUSB	1	hsa00040	hsa00040
C03033	interaction	KL	1	hsa00040	hsa00040
GUSB	interaction	C00191	1	hsa00040	hsa00040
KL	interaction	C00191	1	hsa00040	hsa00040
C00310	interaction	XYLB	1	hsa00040	hsa00040
XYLB	interaction	C00310	1	hsa00040	hsa00040
XYLB	interaction	C00231	1	hsa00040	hsa00040
C00231	interaction	XYLB	1	hsa00040	hsa00040
C00532	interaction	AKR1B1	1	hsa00040	hsa00040
AKR1B1	interaction	C00532	1	hsa00040	hsa00040
C00532	interaction	AKR1B10	1	hsa00040	hsa00040
AKR1B10	interaction	C00532	1	hsa00040	hsa00040
AKR1B1	interaction	C00259	1	hsa00040	hsa00040
C00259	interaction	AKR1B1	1	hsa00040	hsa00040
AKR1B10	interaction	C00259	1	hsa00040	hsa00040
C00259	interaction	AKR1B10	1	hsa00040	hsa00040
C00379	interaction	DCXR	1	hsa00040	hsa00040
DCXR	interaction	C00379	1	hsa00040	hsa00040
DCXR	interaction	C00312	1	hsa00040	hsa00040
C00312	interaction	DCXR	1	hsa00040	hsa00040
C00379	interaction	AKR1B1	1	hsa00040	hsa00040
AKR1B1	interaction	C00379	1	hsa00040	hsa00040
C00379	interaction	AKR1B10	1	hsa00040	hsa00040
AKR1B10	interaction	C00379	1	hsa00040	hsa00040
AKR1B1	interaction	C00181	1	hsa00040	hsa00040
C00181	interaction	AKR1B1	1	hsa00040	hsa00040
AKR1B10	interaction	C00181	1	hsa00040	hsa00040
C00181	interaction	AKR1B10	1	hsa00040	hsa00040
C00800	interaction	CRYL1	1	hsa00040	hsa00040
CRYL1	interaction	C00800	1	hsa00040	hsa00040
CRYL1	interaction	C00618	1	hsa00040	hsa00040
C00618	interaction	CRYL1	1	hsa00040	hsa00040
C00103	interaction	UGP2	4	NA	hsa00040,hsa00052,hsa00500,hsa00520,
UGP2	interaction	C00029	4	NA	hsa00040,hsa00052,hsa00500,hsa00520,
C00167	interaction	UGT2B11	2	NA	hsa00040,hsa00053,
UGT2B11	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT2A1	2	NA	hsa00040,hsa00053,
UGT2A1	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT2B28	2	NA	hsa00040,hsa00053,
UGT2B28	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT1A10	2	NA	hsa00040,hsa00053,
UGT1A10	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT1A8	2	NA	hsa00040,hsa00053,
UGT1A8	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT1A7	2	NA	hsa00040,hsa00053,
UGT1A7	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT1A6	2	NA	hsa00040,hsa00053,
UGT1A6	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT1A5	2	NA	hsa00040,hsa00053,
UGT1A5	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT1A9	2	NA	hsa00040,hsa00053,
UGT1A9	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT1A4	2	NA	hsa00040,hsa00053,
UGT1A4	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT1A1	2	NA	hsa00040,hsa00053,
UGT1A1	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT1A3	2	NA	hsa00040,hsa00053,
UGT1A3	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT2A2	2	NA	hsa00040,hsa00053,
UGT2A2	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT2B4	2	NA	hsa00040,hsa00053,
UGT2B4	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT2B7	2	NA	hsa00040,hsa00053,
UGT2B7	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT2B10	2	NA	hsa00040,hsa00053,
UGT2B10	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT2B15	2	NA	hsa00040,hsa00053,
UGT2B15	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT2B17	2	NA	hsa00040,hsa00053,
UGT2B17	interaction	C00167	1	hsa00040	hsa00040
C00167	interaction	UGT2A3	2	NA	hsa00040,hsa00053,
UGT2A3	interaction	C00167	1	hsa00040	hsa00040
UGT2B11	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT2B11	1	hsa00040	hsa00040
UGT2A1	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT2A1	1	hsa00040	hsa00040
UGT2B28	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT2B28	1	hsa00040	hsa00040
UGT1A10	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT1A10	1	hsa00040	hsa00040
UGT1A8	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT1A8	1	hsa00040	hsa00040
UGT1A7	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT1A7	1	hsa00040	hsa00040
UGT1A6	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT1A6	1	hsa00040	hsa00040
UGT1A5	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT1A5	1	hsa00040	hsa00040
UGT1A9	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT1A9	1	hsa00040	hsa00040
UGT1A4	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT1A4	1	hsa00040	hsa00040
UGT1A1	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT1A1	1	hsa00040	hsa00040
UGT1A3	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT1A3	1	hsa00040	hsa00040
UGT2A2	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT2A2	1	hsa00040	hsa00040
UGT2B4	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT2B4	1	hsa00040	hsa00040
UGT2B7	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT2B7	1	hsa00040	hsa00040
UGT2B10	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT2B10	1	hsa00040	hsa00040
UGT2B15	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT2B15	1	hsa00040	hsa00040
UGT2B17	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT2B17	1	hsa00040	hsa00040
UGT2A3	interaction	C03033	1	hsa00040	hsa00040
C03033	interaction	UGT2A3	1	hsa00040	hsa00040
C00029	interaction	UGDH	3	NA	hsa00040,hsa00053,hsa00520,
UGDH	interaction	C00029	1	hsa00040	hsa00040
UGDH	interaction	C00167	3	NA	hsa00040,hsa00053,hsa00520,
C00167	interaction	UGDH	1	hsa00040	hsa00040
C00181	interaction	DHDH	1	hsa00040	hsa00040
DHDH	interaction	C02266	1	hsa00040	hsa00040
C00800	interaction	AKR1A1	1	hsa00040	hsa00040
AKR1A1	interaction	C00800	1	hsa00040	hsa00040
AKR1A1	interaction	C00191	1	hsa00040	hsa00040
C00191	interaction	AKR1A1	1	hsa00040	hsa00040
C00794	interaction	AKR1B1	1	hsa00051	hsa00051
AKR1B1	interaction	C00794	1	hsa00051	hsa00051
C00794	interaction	AKR1B10	1	hsa00051	hsa00051
AKR1B10	interaction	C00794	1	hsa00051	hsa00051
AKR1B1	interaction	C00267	1	hsa00051	hsa00051
C00267	interaction	AKR1B1	1	hsa00051	hsa00051
AKR1B10	interaction	C00267	1	hsa00051	hsa00051
C00267	interaction	AKR1B10	1	hsa00051	hsa00051
C00095	interaction	KHK	1	hsa00051	hsa00051
KHK	interaction	C01094	1	hsa00051	hsa00051
C00159	interaction	HK1	2	NA	hsa00051,hsa00520,
C00159	interaction	HK2	2	NA	hsa00051,hsa00520,
C00159	interaction	HK3	2	NA	hsa00051,hsa00520,
C00159	interaction	HKDC1	2	NA	hsa00051,hsa00520,
HK1	interaction	C00275	2	NA	hsa00051,hsa00520,
HK2	interaction	C00275	2	NA	hsa00051,hsa00520,
HK3	interaction	C00275	2	NA	hsa00051,hsa00520,
HKDC1	interaction	C00275	2	NA	hsa00051,hsa00520,
C00095	interaction	HK1	2	NA	hsa00051,hsa00500,
C00095	interaction	HK2	2	NA	hsa00051,hsa00500,
C00095	interaction	HK3	2	NA	hsa00051,hsa00500,
C00095	interaction	HKDC1	2	NA	hsa00051,hsa00500,
HK1	interaction	C05345	2	NA	hsa00051,hsa00520,
HK2	interaction	C05345	2	NA	hsa00051,hsa00520,
HK3	interaction	C05345	2	NA	hsa00051,hsa00520,
HKDC1	interaction	C05345	2	NA	hsa00051,hsa00520,
C00665	interaction	PFKFB1	1	hsa00051	hsa00051
C00665	interaction	PFKFB2	1	hsa00051	hsa00051
C00665	interaction	PFKFB3	1	hsa00051	hsa00051
C00665	interaction	PFKFB4	1	hsa00051	hsa00051
C00665	interaction	TIGAR	1	hsa00051	hsa00051
PFKFB1	interaction	C05345	1	hsa00051	hsa00051
PFKFB2	interaction	C05345	1	hsa00051	hsa00051
PFKFB3	interaction	C05345	1	hsa00051	hsa00051
PFKFB4	interaction	C05345	1	hsa00051	hsa00051
TIGAR	interaction	C05345	1	hsa00051	hsa00051
C00275	interaction	MPI	2	NA	hsa00051,hsa00520,
MPI	interaction	C00275	2	NA	hsa00051,hsa00520,
MPI	interaction	C05345	2	NA	hsa00051,hsa00520,
C05345	interaction	MPI	2	NA	hsa00051,hsa00520,
C00275	interaction	PMM1	2	NA	hsa00051,hsa00520,
PMM1	interaction	C00275	2	NA	hsa00051,hsa00520,
C00275	interaction	PMM2	2	NA	hsa00051,hsa00520,
PMM2	interaction	C00275	2	NA	hsa00051,hsa00520,
PMM1	interaction	C00636	2	NA	hsa00051,hsa00520,
C00636	interaction	PMM1	2	NA	hsa00051,hsa00520,
PMM2	interaction	C00636	2	NA	hsa00051,hsa00520,
C00636	interaction	PMM2	2	NA	hsa00051,hsa00520,
C02985	interaction	FPGT	2	NA	hsa00051,hsa00520,
FPGT	interaction	C02985	2	NA	hsa00051,hsa00520,
FPGT	interaction	C00325	2	NA	hsa00051,hsa00520,
C00325	interaction	FPGT	2	NA	hsa00051,hsa00520,
C01222	interaction	TSTA3	2	NA	hsa00051,hsa00520,
TSTA3	interaction	C00325	2	NA	hsa00051,hsa00520,
C00096	interaction	GMDS	2	NA	hsa00051,hsa00520,
GMDS	interaction	C01222	2	NA	hsa00051,hsa00520,
C00636	interaction	GMPPB	2	NA	hsa00051,hsa00520,
C00636	interaction	GMPPA	2	NA	hsa00051,hsa00520,
GMPPB	interaction	C00096	2	NA	hsa00051,hsa00520,
GMPPA	interaction	C00096	2	NA	hsa00051,hsa00520,
C01094	interaction	ALDOA	1	hsa00051	hsa00051
ALDOA	interaction	C01094	1	hsa00051	hsa00051
C01094	interaction	ALDOB	1	hsa00051	hsa00051
ALDOB	interaction	C01094	1	hsa00051	hsa00051
C01094	interaction	ALDOC	1	hsa00051	hsa00051
ALDOC	interaction	C01094	1	hsa00051	hsa00051
ALDOA	interaction	C00577	1	hsa00051	hsa00051
C00577	interaction	ALDOA	1	hsa00051	hsa00051
ALDOB	interaction	C00577	1	hsa00051	hsa00051
C00577	interaction	ALDOB	1	hsa00051	hsa00051
ALDOC	interaction	C00577	1	hsa00051	hsa00051
C00577	interaction	ALDOC	1	hsa00051	hsa00051
C00577	interaction	TKFC	1	hsa00051	hsa00051
TKFC	interaction	C00118	1	hsa00051	hsa00051
C01720	interaction	ENOSF1	1	hsa00051	hsa00051
ENOSF1	interaction	C03827	1	hsa00051	hsa00051
C01613	interaction	GLA	1	hsa00052	hsa00052
GLA	interaction	C00124	1	hsa00052	hsa00052
GLA	interaction	C00492	1	hsa00052	hsa00052
C01097	interaction	PFKL	1	hsa00052	hsa00052
PFKL	interaction	C01097	1	hsa00052	hsa00052
C01097	interaction	PFKM	1	hsa00052	hsa00052
PFKM	interaction	C01097	1	hsa00052	hsa00052
C01097	interaction	PFKP	1	hsa00052	hsa00052
PFKP	interaction	C01097	1	hsa00052	hsa00052
PFKL	interaction	C03785	1	hsa00052	hsa00052
C03785	interaction	PFKL	1	hsa00052	hsa00052
PFKM	interaction	C03785	1	hsa00052	hsa00052
C03785	interaction	PFKM	1	hsa00052	hsa00052
PFKP	interaction	C03785	1	hsa00052	hsa00052
C03785	interaction	PFKP	1	hsa00052	hsa00052
C05404	interaction	GLA	1	hsa00052	hsa00052
GLA	interaction	C05402	1	hsa00052	hsa00052
C00089	interaction	GAA	2	NA	hsa00052,hsa00500,
C00089	interaction	GANC	2	NA	hsa00052,hsa00500,
C00089	interaction	MGAM	2	NA	hsa00052,hsa00500,
C00089	interaction	MGAM2	2	NA	hsa00052,hsa00500,
GAA	interaction	C00031	2	NA	hsa00052,hsa00500,
GANC	interaction	C00031	2	NA	hsa00052,hsa00500,
MGAM	interaction	C00031	2	NA	hsa00052,hsa00500,
MGAM2	interaction	C00031	2	NA	hsa00052,hsa00500,
GAA	interaction	C00095	2	NA	hsa00052,hsa00500,
GANC	interaction	C00095	2	NA	hsa00052,hsa00500,
MGAM	interaction	C00095	2	NA	hsa00052,hsa00500,
MGAM2	interaction	C00095	2	NA	hsa00052,hsa00500,
C00492	interaction	GLA	1	hsa00052	hsa00052
GLA	interaction	C00089	1	hsa00052	hsa00052
C05402	interaction	GLA	1	hsa00052	hsa00052
GLA	interaction	C00031	1	hsa00052	hsa00052
C00124	interaction	AKR1B1	1	hsa00052	hsa00052
AKR1B1	interaction	C00124	1	hsa00052	hsa00052
C00124	interaction	AKR1B10	1	hsa00052	hsa00052
AKR1B10	interaction	C00124	1	hsa00052	hsa00052
AKR1B1	interaction	C01697	1	hsa00052	hsa00052
C01697	interaction	AKR1B1	1	hsa00052	hsa00052
AKR1B10	interaction	C01697	1	hsa00052	hsa00052
C01697	interaction	AKR1B10	1	hsa00052	hsa00052
C05401	interaction	GLA	1	hsa00052	hsa00052
GLA	interaction	C05401	1	hsa00052	hsa00052
GLA	interaction	C00116	1	hsa00052	hsa00052
C00116	interaction	GLA	1	hsa00052	hsa00052
C00124	interaction	GLA	1	hsa00052	hsa00052
C05400	interaction	GLA	1	hsa00052	hsa00052
GLA	interaction	C05400	1	hsa00052	hsa00052
GLA	interaction	C00159	1	hsa00052	hsa00052
C00159	interaction	GLA	1	hsa00052	hsa00052
C05399	interaction	GLA	1	hsa00052	hsa00052
GLA	interaction	C05399	1	hsa00052	hsa00052
GLA	interaction	C00794	1	hsa00052	hsa00052
C00794	interaction	GLA	1	hsa00052	hsa00052
C01235	interaction	GLA	1	hsa00052	hsa00052
GLA	interaction	C01235	1	hsa00052	hsa00052
GLA	interaction	C00137	1	hsa00052	hsa00052
C00137	interaction	GLA	1	hsa00052	hsa00052
GCK	interaction	C00267	1	hsa00052	hsa00052
C00668	interaction	GCK	1	hsa00052	hsa00052
HK1	interaction	C00267	1	hsa00052	hsa00052
HK2	interaction	C00267	1	hsa00052	hsa00052
HK3	interaction	C00267	1	hsa00052	hsa00052
HKDC1	interaction	C00267	1	hsa00052	hsa00052
C00668	interaction	HK1	1	hsa00052	hsa00052
C00668	interaction	HK2	1	hsa00052	hsa00052
C00668	interaction	HK3	1	hsa00052	hsa00052
C00668	interaction	HKDC1	1	hsa00052	hsa00052
C00243	interaction	LCT	1	hsa00052	hsa00052
LCT	interaction	C00267	1	hsa00052	hsa00052
LCT	interaction	C00124	1	hsa00052	hsa00052
C00243	interaction	GLB1	1	hsa00052	hsa00052
GLB1	interaction	C00267	1	hsa00052	hsa00052
GLB1	interaction	C00124	1	hsa00052	hsa00052
C00052	interaction	B4GALT1	1	hsa00052	hsa00052
C00052	interaction	LALBA	1	hsa00052	hsa00052
C00052	interaction	B4GALT2	1	hsa00052	hsa00052
B4GALT1	interaction	C00243	1	hsa00052	hsa00052
LALBA	interaction	C00243	1	hsa00052	hsa00052
B4GALT2	interaction	C00243	1	hsa00052	hsa00052
C00029	interaction	GALE	2	NA	hsa00052,hsa00520,
GALE	interaction	C00029	2	NA	hsa00052,hsa00520,
GALE	interaction	C00052	2	NA	hsa00052,hsa00520,
C00052	interaction	GALE	2	NA	hsa00052,hsa00520,
UGP2	interaction	C00103	2	NA	hsa00052,hsa00520,
C00029	interaction	UGP2	2	NA	hsa00052,hsa00520,
C00446	interaction	GALT	2	NA	hsa00052,hsa00520,
GALT	interaction	C00446	2	NA	hsa00052,hsa00520,
C00029	interaction	GALT	1	hsa00052	hsa00052
GALT	interaction	C00029	1	hsa00052	hsa00052
GALT	interaction	C00103	1	hsa00052	hsa00052
C00103	interaction	GALT	1	hsa00052	hsa00052
GALT	interaction	C00052	2	NA	hsa00052,hsa00520,
C00052	interaction	GALT	2	NA	hsa00052,hsa00520,
C00984	interaction	GALK1	2	NA	hsa00052,hsa00520,
GALK1	interaction	C00446	2	NA	hsa00052,hsa00520,
G6PC	interaction	C00668	1	hsa00052	hsa00052
G6PC2	interaction	C00668	1	hsa00052	hsa00052
G6PC3	interaction	C00668	1	hsa00052	hsa00052
C00267	interaction	G6PC	1	hsa00052	hsa00052
C00267	interaction	G6PC2	1	hsa00052	hsa00052
C00267	interaction	G6PC3	1	hsa00052	hsa00052
C00089	interaction	SI	2	NA	hsa00052,hsa00500,
SI	interaction	C00031	2	NA	hsa00052,hsa00500,
SI	interaction	C00095	2	NA	hsa00052,hsa00500,
C00124	interaction	GALM	1	hsa00052	hsa00052
GALM	interaction	C00984	1	hsa00052	hsa00052
C00137	interaction	MIOX	2	NA	hsa00053,hsa00562,
MIOX	interaction	C00191	2	NA	hsa00053,hsa00562,
C01040	interaction	RGN	1	hsa00053	hsa00053
RGN	interaction	C01040	1	hsa00053	hsa00053
RGN	interaction	C00800	1	hsa00053	hsa00053
C00800	interaction	RGN	1	hsa00053	hsa00053
C02670	interaction	ALDH2	1	hsa00053	hsa00053
ALDH2	interaction	C02670	1	hsa00053	hsa00053
C02670	interaction	ALDH1B1	1	hsa00053	hsa00053
ALDH1B1	interaction	C02670	1	hsa00053	hsa00053
C02670	interaction	ALDH9A1	1	hsa00053	hsa00053
ALDH9A1	interaction	C02670	1	hsa00053	hsa00053
C02670	interaction	ALDH3A2	1	hsa00053	hsa00053
ALDH3A2	interaction	C02670	1	hsa00053	hsa00053
C02670	interaction	ALDH7A1	1	hsa00053	hsa00053
ALDH7A1	interaction	C02670	1	hsa00053	hsa00053
ALDH2	interaction	C00818	1	hsa00053	hsa00053
C00818	interaction	ALDH2	1	hsa00053	hsa00053
ALDH1B1	interaction	C00818	1	hsa00053	hsa00053
C00818	interaction	ALDH1B1	1	hsa00053	hsa00053
ALDH9A1	interaction	C00818	1	hsa00053	hsa00053
C00818	interaction	ALDH9A1	1	hsa00053	hsa00053
ALDH3A2	interaction	C00818	1	hsa00053	hsa00053
C00818	interaction	ALDH3A2	1	hsa00053	hsa00053
ALDH7A1	interaction	C00818	1	hsa00053	hsa00053
C00818	interaction	ALDH7A1	1	hsa00053	hsa00053
UGT2B11	interaction	C00191	1	hsa00053	hsa00053
UGT2A1	interaction	C00191	1	hsa00053	hsa00053
UGT2B28	interaction	C00191	1	hsa00053	hsa00053
UGT1A10	interaction	C00191	1	hsa00053	hsa00053
UGT1A8	interaction	C00191	1	hsa00053	hsa00053
UGT1A7	interaction	C00191	1	hsa00053	hsa00053
UGT1A6	interaction	C00191	1	hsa00053	hsa00053
UGT1A5	interaction	C00191	1	hsa00053	hsa00053
UGT1A9	interaction	C00191	1	hsa00053	hsa00053
UGT1A4	interaction	C00191	1	hsa00053	hsa00053
UGT1A1	interaction	C00191	1	hsa00053	hsa00053
UGT1A3	interaction	C00191	1	hsa00053	hsa00053
UGT2A2	interaction	C00191	1	hsa00053	hsa00053
UGT2B4	interaction	C00191	1	hsa00053	hsa00053
UGT2B7	interaction	C00191	1	hsa00053	hsa00053
UGT2B10	interaction	C00191	1	hsa00053	hsa00053
UGT2B15	interaction	C00191	1	hsa00053	hsa00053
UGT2B17	interaction	C00191	1	hsa00053	hsa00053
UGT2A3	interaction	C00191	1	hsa00053	hsa00053
C05761	interaction	FASN	2	NA	hsa00061,hsa01212,
FASN	interaction	C06424	1	hsa00061	hsa00061
C05223	interaction	OLAH	1	hsa00061	hsa00061
OLAH	interaction	C02679	1	hsa00061	hsa00061
C05755	interaction	OLAH	1	hsa00061	hsa00061
OLAH	interaction	C01571	1	hsa00061	hsa00061
C05752	interaction	OLAH	1	hsa00061	hsa00061
OLAH	interaction	C06423	1	hsa00061	hsa00061
C05764	interaction	OXSM	2	NA	hsa00061,hsa01212,
C01209	interaction	OXSM	2	NA	hsa00061,hsa00780,
OXSM	interaction	C16219	2	NA	hsa00061,hsa01212,
C05761	interaction	OXSM	1	hsa00061	hsa00061
OXSM	interaction	C05762	1	hsa00061	hsa00061
C05223	interaction	OXSM	1	hsa00061	hsa00061
OXSM	interaction	C05759	1	hsa00061	hsa00061
C05755	interaction	OXSM	1	hsa00061	hsa00061
OXSM	interaction	C05756	1	hsa00061	hsa00061
C05752	interaction	OXSM	1	hsa00061	hsa00061
OXSM	interaction	C05753	1	hsa00061	hsa00061
C05749	interaction	OXSM	1	hsa00061	hsa00061
OXSM	interaction	C05750	1	hsa00061	hsa00061
C05745	interaction	OXSM	1	hsa00061	hsa00061
OXSM	interaction	C05746	1	hsa00061	hsa00061
C05764	interaction	FASN	2	NA	hsa00061,hsa01212,
FASN	interaction	C00249	2	NA	hsa00061,hsa01212,
C05763	interaction	FASN	2	NA	hsa00061,hsa01212,
FASN	interaction	C05763	2	NA	hsa00061,hsa01212,
FASN	interaction	C05764	2	NA	hsa00061,hsa01212,
C04633	interaction	FASN	2	NA	hsa00061,hsa01212,
FASN	interaction	C04633	2	NA	hsa00061,hsa01212,
C05762	interaction	FASN	2	NA	hsa00061,hsa01212,
FASN	interaction	C05762	2	NA	hsa00061,hsa01212,
C01209	interaction	FASN	2	NA	hsa00061,hsa01212,
